,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_F1,Random_Kappa
277,0.9540848300950252,0.9674541019386314,0.9621984924898228,0.9730223454575112,0.956164940490364,0.9688808710778944,0.970414201183432,0.9842083594016305
278,0.9553049175603384,0.9683176580104644,0.9502378408668116,0.9643503736133512,0.9566300908972368,0.9692168985059249,0.9661647029172704,0.9842527254323433
279,0.9554770311202084,0.9684810086077246,0.9607875797009628,0.9720423108218064,0.9561203843651714,0.9688496601488258,0.9713887392668168,0.9842527254323433
280,0.9539174843761627,0.9673424868471706,0.9624518304178238,0.9732160312805476,0.9567621411781692,0.9693085568902772,0.9683838160512934,0.984253901707911
281,0.9544453772855124,0.9677088014380176,0.96182849829827,0.9727560442428792,0.9556303771110946,0.968506472596123,0.9711858496845976,0.9837613353793132
282,0.9528863867631978,0.9665938584093536,0.9485153536849964,0.9630802731861824,0.9553648567956916,0.9683214216727836,0.9711495783399912,0.9839836136320351
283,0.9548779677567648,0.9680051397365884,0.958153267335145,0.97014730804328,0.9537081687058648,0.9671566892913436,0.9707158008041284,0.982590476215303
284,0.9536198830952992,0.967118361055809,0.9330739243651188,0.9521374246000524,0.9567394597070152,0.9692808561389936,0.9684449919454184,0.9840309449787702
285,0.9544147074327016,0.9676714441802172,0.9320491429961212,0.9513477975016436,0.9526111483893612,0.966373845609293,0.968059899535589,0.9837145822211846
286,0.9540848300950252,0.9674541019386314,0.9333481469254008,0.9523090556996094,0.9474905934302188,0.9627654447906964,0.9705966133881944,0.9838524043752738
287,0.9529303888890402,0.9666474247963568,0.9316812380292824,0.9511081924150386,0.9516984648189596,0.965769465208046,0.9622724419334588,0.9837145822211846
288,0.9552898767604509,0.9682993415770036,0.9318809813680338,0.951235541535226,0.9512846768968511,0.9654729816454884,0.9620189591311444,0.9826360198175914
289,0.9526659067275052,0.9664636101314524,0.934196042580141,0.95290331056227,0.9528969547746582,0.9666067300282558,0.9625231677818616,0.9836204379835167
290,0.9536868196271372,0.9671768216382712,0.9581800761864752,0.9701803502832216,0.94421143619856,0.9604545162739936,0.9618536309692004,0.9837139740980976
291,0.9523908351876136,0.9662669146411852,0.964295727191531,0.9745162658661534,0.9469627913378734,0.9623992550492888,0.9781617623617176,0.9819648075299119
292,0.953230604935782,0.9668517151750472,0.9615324480002634,0.972557199661039,0.9520695680014344,0.966037009717456,0.9840251491627638,0.9830850500620052
293,0.952474229946764,0.966299354258361,0.9640854425844048,0.9743756927691204,0.9539770658845288,0.9673689619732786,0.9841524445014758,0.9829073320079416
294,0.9526784588151506,0.9664558790485668,0.9606399245925872,0.9719077294528368,0.95439935701462,0.967652733118971,0.9781687223125218,0.984300614989743
295,0.9527210917604148,0.9664847512038524,0.9582848143071788,0.9702382892720932,0.9500687972777062,0.964614545571204,0.9783759647891817,0.983266583306274
296,0.952298358457086,0.9661773680660392,0.9542345362441926,0.9672373566428972,0.9533019585826844,0.9668925211136444,0.9792385332822282,0.9837139740980976
297,0.9528666410092194,0.9665928564551844,0.958977129977615,0.970735840448413,0.9535702504273884,0.9670809647686032,0.9787519142419604,0.9837595162815255
298,0.9533995154407108,0.9669652316286236,0.9606992435675642,0.9719808649809626,0.9504919384633232,0.9649224060536103,0.9789799368441198,0.9859177998179228
299,0.9532767533062736,0.9668848671544088,0.9587045922312014,0.9705422314911366,0.951497454846454,0.9656168737359144,0.9798550585831498,0.9860094064090766
300,0.9530512582448336,0.96672549334189,0.9343426522429218,0.9530610239444464,0.9540367276469428,0.967395498392283,0.9879308680119724,0.9859183261312573
301,0.9525718586279648,0.9663951773231578,0.9359256882386188,0.9541819611955952,0.9468259206580872,0.9623017147260932,0.978435625877249,0.9861905144167261
302,0.9540421254766114,0.9674251420135436,0.934805764557758,0.9533946877149312,0.9497080912696932,0.9642903184220704,0.9846311804151826,0.9861920625476802
303,0.9521725956662562,0.9661163648020517,0.9333111129174204,0.9522871956421868,0.9541821423294938,0.9675034553694836,0.9849462365591398,0.9853343621188781
304,0.953029681030955,0.9667222364708898,0.9332572834764472,0.952268554943614,0.951547270075048,0.965654490595108,0.9794446217682732,0.985648799434802
305,0.952185096619007,0.966131564612772,0.933215234151804,0.9522404694004656,0.9494047890367892,0.9641285847329716,0.9788157223072996,0.9860999604129014
306,0.9526535270874892,0.966448550166795,0.9339190430734584,0.9527522935779816,0.9550960538968324,0.9681323633554368,0.9834931115484732,0.9860549439950785
307,0.953681627043642,0.9671705015885242,0.9288015652111858,0.948980600111986,0.9512068920575923,0.9654243376740008,0.984297520661157,0.9860565072951277
308,0.95244230894573,0.9663065431346776,0.9319119389236306,0.9512739690044656,0.93974708881547,0.9573453649483216,0.9925057647963106,0.9861465317779925
309,0.9521264533920564,0.966083221132269,0.9295885340130692,0.949595846750345,0.9507435759831244,0.9650444186944768,0.9924089555107138,0.986144978513153
310,0.95244230894573,0.9663065431346776,0.9335517624495516,0.9524653085326248,0.9551372123246497,0.9681594282218858,0.9839776195320448,0.9862381058715783
