,Knn_light,Knn_gradient,light_gradient,Knn_catboost,light_catboost,gradient_catboost,lg_gb_cb,Knn_gb_cb,Knn_lg_cb,Knn_lg_gb,Knn_lg_gb_cb
182,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
183,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
184,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
185,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
186,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
187,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
188,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
189,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
190,0.666666667,0.666666667,0.0,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
191,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
192,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
193,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
194,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
195,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
196,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
197,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
198,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.728813559,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
199,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7634854771784232
200,0.666666667,0.666666667,0.185185185,0.666666667,0.731914894,0.731914894,0.7319148936170213,0.75,0.75,0.6363636363636364,0.7583333333333334
