PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,PRES_ADJUSTED_ERROR (decibar),PRES_ADJUSTED_ERROR_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,TEMP_ADJUSTED_ERROR (degree_Celsius),TEMP_ADJUSTED_ERROR_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC,PSAL_ADJUSTED_ERROR (psu),PSAL_ADJUSTED_ERROR_QC
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,5.9,1,36.028,1,24.582,1,5.9,1,,,24.582,1,,,36.028,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,6.8,1,36.029,1,24.577,1,6.8,1,,,24.577,1,,,36.029,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,7.6,1,36.029,1,24.582,1,7.6,1,,,24.582,1,,,36.029,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,8.9,1,36.029,1,24.581,1,8.9,1,,,24.581,1,,,36.029,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,10.3,1,36.029,1,24.587,1,10.3,1,,,24.587,1,,,36.029,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,15.5,1,36.029,1,24.586,1,15.5,1,,,24.586,1,,,36.029,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,25.3,1,36.071,1,24.496,1,25.3,1,,,24.496,1,,,36.071,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,35.5,1,36.127,1,24.298,1,35.5,1,,,24.298,1,,,36.127,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,45.7,1,36.133,1,24.117,1,45.7,1,,,24.117,1,,,36.133,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,54.9,1,36.13,1,23.434,1,54.9,1,,,23.434,1,,,36.13,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,65.5,1,36.065,1,21.077,1,65.5,1,,,21.077,1,,,36.065,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,75.1,1,35.953,1,19.379,1,75.1,1,,,19.379,1,,,35.953,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,85.7,1,35.734,1,17.254,1,85.7,1,,,17.254,1,,,35.734,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,95.1,1,35.591,1,15.702,1,95.1,1,,,15.702,1,,,35.591,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,105.2,1,35.474,1,14.606,1,105.2,1,,,14.606,1,,,35.474,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,115.1,1,35.344,1,13.44,1,115.1,1,,,13.44,1,,,35.344,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,125.3,1,35.288,1,13.01,1,125.3,1,,,13.01,1,,,35.288,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,135.4,1,35.226,1,12.515,1,135.4,1,,,12.515,1,,,35.226,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,145.1,1,35.195,1,12.274,1,145.1,1,,,12.274,1,,,35.195,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,155.4,1,35.169,1,12.073,1,155.4,1,,,12.073,1,,,35.169,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,166.0,1,35.134,1,11.816,1,166.0,1,,,11.816,1,,,35.134,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,176.0,1,35.092,1,11.537,1,176.0,1,,,11.537,1,,,35.092,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,185.4,1,35.073,1,11.407,1,185.4,1,,,11.407,1,,,35.073,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,195.4,1,35.074,1,11.347,1,195.4,1,,,11.347,1,,,35.074,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,213.3,1,35.032,1,11.001,1,213.3,1,,,11.001,1,,,35.032,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,238.5,1,34.972,1,10.502,1,238.5,1,,,10.502,1,,,34.972,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,262.2,1,34.931,1,10.154,1,262.2,1,,,10.154,1,,,34.931,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,288.1,1,34.894,1,9.815,1,288.1,1,,,9.815,1,,,34.894,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,313.3,1,34.859,1,9.496,1,313.3,1,,,9.496,1,,,34.859,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,338.0,1,34.832,1,9.232,1,338.0,1,,,9.232,1,,,34.832,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,363.0,1,34.793,1,8.87,1,363.0,1,,,8.87,1,,,34.793,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,387.9,1,34.759,1,8.536,1,387.9,1,,,8.536,1,,,34.759,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,413.0,1,34.718,1,8.12,1,413.0,1,,,8.12,1,,,34.718,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,437.8,1,34.681,1,7.735,1,437.8,1,,,7.735,1,,,34.681,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,462.6,1,34.653,1,7.429,1,462.6,1,,,7.429,1,,,34.653,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,487.8,1,34.63,1,7.176,1,487.8,1,,,7.176,1,,,34.63,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,512.6,1,34.602,1,6.863,1,512.6,1,,,6.863,1,,,34.602,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,537.9,1,34.579,1,6.558,1,537.9,1,,,6.558,1,,,34.579,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,563.0,1,34.558,1,6.323,1,563.0,1,,,6.323,1,,,34.558,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,588.5,1,34.542,1,6.084,1,588.5,1,,,6.084,1,,,34.542,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,612.8,1,34.528,1,5.834,1,612.8,1,,,5.834,1,,,34.528,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,637.8,1,34.517,1,5.614,1,637.8,1,,,5.614,1,,,34.517,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,663.2,1,34.51,1,5.463,1,663.2,1,,,5.463,1,,,34.51,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,688.1,1,34.507,1,5.376,1,688.1,1,,,5.376,1,,,34.507,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,713.1,1,34.502,1,5.268,1,713.1,1,,,5.268,1,,,34.502,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,738.2,1,34.5,1,5.143,1,738.2,1,,,5.143,1,,,34.5,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,762.9,1,34.5,1,4.978,1,762.9,1,,,4.978,1,,,34.5,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,787.8,1,34.501,1,4.868,1,787.8,1,,,4.868,1,,,34.501,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,813.6,1,34.504,1,4.768,1,813.6,1,,,4.768,1,,,34.504,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,837.9,1,34.509,1,4.661,1,837.9,1,,,4.661,1,,,34.509,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,863.1,1,34.516,1,4.571,1,863.1,1,,,4.571,1,,,34.516,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,888.1,1,34.523,1,4.526,1,888.1,1,,,4.526,1,,,34.523,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,913.1,1,34.532,1,4.48,1,913.1,1,,,4.48,1,,,34.532,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,938.9,1,34.54,1,4.458,1,938.9,1,,,4.458,1,,,34.54,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,962.5,1,34.551,1,4.434,1,962.5,1,,,4.434,1,,,34.551,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,987.6,1,34.566,1,4.376,1,987.6,1,,,4.376,1,,,34.566,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1012.7,1,34.585,1,4.358,1,1012.7,1,,,4.358,1,,,34.585,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1038.0,1,34.601,1,4.33,1,1038.0,1,,,4.33,1,,,34.601,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1063.0,1,34.618,1,4.301,1,1063.0,1,,,4.301,1,,,34.618,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1088.1,1,34.634,1,4.285,1,1088.1,1,,,4.285,1,,,34.634,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1112.8,1,34.655,1,4.27,1,1112.8,1,,,4.27,1,,,34.655,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1137.6,1,34.679,1,4.238,1,1137.6,1,,,4.238,1,,,34.679,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1162.7,1,34.7,1,4.224,1,1162.7,1,,,4.224,1,,,34.7,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1188.8,1,34.722,1,4.235,1,1188.8,1,,,4.235,1,,,34.722,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1213.1,1,34.753,1,4.259,1,1213.1,1,,,4.259,1,,,34.753,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1237.8,1,34.778,1,4.265,1,1237.8,1,,,4.265,1,,,34.778,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1262.9,1,34.806,1,4.292,1,1262.9,1,,,4.292,1,,,34.806,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1288.2,1,34.833,1,4.302,1,1288.2,1,,,4.302,1,,,34.833,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1312.7,1,34.849,1,4.302,1,1312.7,1,,,4.302,1,,,34.849,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1337.5,1,34.867,1,4.281,1,1337.5,1,,,4.281,1,,,34.867,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1363.7,1,34.881,1,4.292,1,1363.7,1,,,4.292,1,,,34.881,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1387.8,1,34.894,1,4.274,1,1387.8,1,,,4.274,1,,,34.894,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1413.1,1,34.906,1,4.268,1,1413.1,1,,,4.268,1,,,34.906,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1438.1,1,34.917,1,4.25,1,1438.1,1,,,4.25,1,,,34.917,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1463.0,1,34.925,1,4.193,1,1463.0,1,,,4.193,1,,,34.925,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1487.9,1,34.924,1,4.163,1,1487.9,1,,,4.163,1,,,34.924,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1512.9,1,34.928,1,4.133,1,1512.9,1,,,4.133,1,,,34.928,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1538.0,1,34.932,1,4.109,1,1538.0,1,,,4.109,1,,,34.932,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1562.9,1,34.937,1,4.09,1,1562.9,1,,,4.09,1,,,34.937,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1587.8,1,34.941,1,4.085,1,1587.8,1,,,4.085,1,,,34.941,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1612.5,1,34.94,1,4.036,1,1612.5,1,,,4.036,1,,,34.94,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1637.8,1,34.939,1,3.967,1,1637.8,1,,,3.967,1,,,34.939,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1663.0,1,34.941,1,3.944,1,1663.0,1,,,3.944,1,,,34.941,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1687.6,1,34.942,1,3.932,1,1687.6,1,,,3.932,1,,,34.942,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1712.6,1,34.944,1,3.915,1,1712.6,1,,,3.915,1,,,34.944,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1738.1,1,34.945,1,3.877,1,1738.1,1,,,3.877,1,,,34.945,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1763.3,1,34.944,1,3.831,1,1763.3,1,,,3.831,1,,,34.944,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1788.0,1,34.942,1,3.794,1,1788.0,1,,,3.794,1,,,34.942,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1813.9,1,34.945,1,3.774,1,1813.9,1,,,3.774,1,,,34.945,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1837.7,1,34.947,1,3.762,1,1837.7,1,,,3.762,1,,,34.947,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1862.9,1,34.946,1,3.729,1,1862.9,1,,,3.729,1,,,34.946,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1888.1,1,34.945,1,3.692,1,1888.1,1,,,3.692,1,,,34.945,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1912.8,1,34.944,1,3.649,1,1912.8,1,,,3.649,1,,,34.944,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1937.9,1,34.943,1,3.61,1,1937.9,1,,,3.61,1,,,34.943,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1962.8,1,34.942,1,3.561,1,1962.8,1,,,3.561,1,,,34.942,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1987.9,1,34.941,1,3.527,1,1987.9,1,,,3.527,1,,,34.941,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,2006.3,1,34.941,1,3.498,1,2006.3,1,,,3.498,1,,,34.941,1,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,0.3,1,36.026,3,24.578,3,0.3,1,,,24.578,3,,,36.026,3,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,0.9,1,36.028,3,24.577,3,0.9,1,,,24.577,3,,,36.028,3,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,1.8,1,36.029,3,24.576,1,1.8,1,,,24.576,1,,,36.029,3,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,3.1,1,36.029,3,24.577,1,3.1,1,,,24.577,1,,,36.029,3,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,4.0,1,36.03,3,24.577,1,4.0,1,,,24.577,1,,,36.03,3,,
7900520,2022-11-05T05:44:20Z,1,-6.78475,-6.40964,1,4.9,1,36.029,3,24.577,1,4.9,1,,,24.577,1,,,36.029,3,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,6.0,1,36.1,1,25.297,1,6.0,1,,,25.297,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,7.0,1,36.101,1,25.295,1,7.0,1,,,25.295,1,,,36.101,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,8.1,1,36.1,1,25.299,1,8.1,1,,,25.299,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,9.2,1,36.1,1,25.298,1,9.2,1,,,25.298,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,10.2,1,36.101,1,25.297,1,10.2,1,,,25.297,1,,,36.101,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,15.3,1,36.1,1,25.297,1,15.3,1,,,25.297,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,25.4,1,36.1,1,25.302,1,25.4,1,,,25.302,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,35.7,1,36.1,1,25.304,1,35.7,1,,,25.304,1,,,36.1,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,45.9,1,36.098,1,25.291,1,45.9,1,,,25.291,1,,,36.098,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,55.9,1,36.109,1,24.785,1,55.9,1,,,24.785,1,,,36.109,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,65.4,1,36.136,1,23.251,1,65.4,1,,,23.251,1,,,36.136,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,75.1,1,36.025,1,20.466,1,75.1,1,,,20.466,1,,,36.025,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,85.5,1,35.789,1,17.97,1,85.5,1,,,17.97,1,,,35.789,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,95.5,1,35.713,1,16.947,1,95.5,1,,,16.947,1,,,35.713,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,105.2,1,35.619,1,15.864,1,105.2,1,,,15.864,1,,,35.619,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,115.1,1,35.521,1,15.012,1,115.1,1,,,15.012,1,,,35.521,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,125.2,1,35.456,1,14.429,1,125.2,1,,,14.429,1,,,35.456,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,135.4,1,35.369,1,13.68,1,135.4,1,,,13.68,1,,,35.369,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,145.3,1,35.302,1,13.124,1,145.3,1,,,13.124,1,,,35.302,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,155.0,1,35.216,1,12.443,1,155.0,1,,,12.443,1,,,35.216,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,165.1,1,35.167,1,12.06,1,165.1,1,,,12.06,1,,,35.167,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,175.1,1,35.133,1,11.776,1,175.1,1,,,11.776,1,,,35.133,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,185.1,1,35.089,1,11.426,1,185.1,1,,,11.426,1,,,35.089,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,195.4,1,35.062,1,11.21,1,195.4,1,,,11.21,1,,,35.062,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,213.5,1,34.996,1,10.723,1,213.5,1,,,10.723,1,,,34.996,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,237.7,1,34.956,1,10.354,1,237.7,1,,,10.354,1,,,34.956,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,262.8,1,34.922,1,10.06,1,262.8,1,,,10.06,1,,,34.922,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,288.1,1,34.891,1,9.78,1,288.1,1,,,9.78,1,,,34.891,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,312.8,1,34.852,1,9.421,1,312.8,1,,,9.421,1,,,34.852,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,338.1,1,34.819,1,9.116,1,338.1,1,,,9.116,1,,,34.819,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,363.3,1,34.78,1,8.742,1,363.3,1,,,8.742,1,,,34.78,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,387.7,1,34.742,1,8.363,1,387.7,1,,,8.363,1,,,34.742,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,412.5,1,34.707,1,8.006,1,412.5,1,,,8.006,1,,,34.707,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,438.0,1,34.675,1,7.67,1,438.0,1,,,7.67,1,,,34.675,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,463.0,1,34.651,1,7.427,1,463.0,1,,,7.427,1,,,34.651,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,487.5,1,34.626,1,7.15,1,487.5,1,,,7.15,1,,,34.626,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,512.6,1,34.6,1,6.869,1,512.6,1,,,6.869,1,,,34.6,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,537.7,1,34.576,1,6.585,1,537.7,1,,,6.585,1,,,34.576,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,562.6,1,34.562,1,6.377,1,562.6,1,,,6.377,1,,,34.562,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,587.3,1,34.557,1,6.251,1,587.3,1,,,6.251,1,,,34.557,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,612.3,1,34.547,1,6.051,1,612.3,1,,,6.051,1,,,34.547,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,637.6,1,34.529,1,5.81,1,637.6,1,,,5.81,1,,,34.529,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,662.8,1,34.524,1,5.71,1,662.8,1,,,5.71,1,,,34.524,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,687.7,1,34.511,1,5.564,1,687.7,1,,,5.564,1,,,34.511,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,712.8,1,34.506,1,5.417,1,712.8,1,,,5.417,1,,,34.506,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,738.0,1,34.501,1,5.246,1,738.0,1,,,5.246,1,,,34.501,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,763.0,1,34.497,1,5.078,1,763.0,1,,,5.078,1,,,34.497,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,787.5,1,34.499,1,4.987,1,787.5,1,,,4.987,1,,,34.499,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,812.8,1,34.503,1,4.873,1,812.8,1,,,4.873,1,,,34.503,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,838.2,1,34.505,1,4.733,1,838.2,1,,,4.733,1,,,34.505,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,863.0,1,34.51,1,4.635,1,863.0,1,,,4.635,1,,,34.51,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,887.7,1,34.52,1,4.534,1,887.7,1,,,4.534,1,,,34.52,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,912.8,1,34.529,1,4.493,1,912.8,1,,,4.493,1,,,34.529,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,937.6,1,34.541,1,4.444,1,937.6,1,,,4.444,1,,,34.541,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,962.5,1,34.558,1,4.41,1,962.5,1,,,4.41,1,,,34.558,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,987.5,1,34.579,1,4.366,1,987.5,1,,,4.366,1,,,34.579,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1012.8,1,34.593,1,4.338,1,1012.8,1,,,4.338,1,,,34.593,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1037.8,1,34.607,1,4.317,1,1037.8,1,,,4.317,1,,,34.607,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1062.7,1,34.628,1,4.292,1,1062.7,1,,,4.292,1,,,34.628,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1087.8,1,34.65,1,4.273,1,1087.8,1,,,4.273,1,,,34.65,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1112.6,1,34.675,1,4.251,1,1112.6,1,,,4.251,1,,,34.675,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1137.6,1,34.703,1,4.255,1,1137.6,1,,,4.255,1,,,34.703,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1162.9,1,34.715,1,4.231,1,1162.9,1,,,4.231,1,,,34.715,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1187.5,1,34.74,1,4.232,1,1187.5,1,,,4.232,1,,,34.74,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1212.4,1,34.767,1,4.27,1,1212.4,1,,,4.27,1,,,34.767,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1237.7,1,34.783,1,4.287,1,1237.7,1,,,4.287,1,,,34.783,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1262.6,1,34.799,1,4.303,1,1262.6,1,,,4.303,1,,,34.799,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1287.6,1,34.819,1,4.31,1,1287.6,1,,,4.31,1,,,34.819,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1313.1,1,34.836,1,4.312,1,1313.1,1,,,4.312,1,,,34.836,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1338.1,1,34.859,1,4.305,1,1338.1,1,,,4.305,1,,,34.859,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1363.7,1,34.89,1,4.325,1,1363.7,1,,,4.325,1,,,34.89,1,,
7900520,2022-11-15T05:32:20Z,1,-6.64411,-6.58404,1,1387.8,1,34.906,1,4.306,1,1387.8,1,,,4.306,1,,,34.906,1,,
